date,永安_厂级_上网电量,永安_厂级_供热厂用电量,永安_厂级_供热用厂用电率,永安_厂级_利用小时,永安_厂级_发电厂用电率,永安_厂级_发电标煤量,永安_厂级_发电用厂用电量,永安_厂级_开机率,永安_厂级_日电网调度发电量,永安_厂级_综合供电煤耗,永安_厂级_综合厂用电率,永安_厂级_综合厂用电量,永安_厂级_耗煤量,永安_厂级_负荷率,永安_永安#7_上网电量,永安_永安#7_利用小时,永安_永安#7_发电厂用电率,永安_永安#7_发电标煤量,永安_永安#7_发电用厂用电量,永安_永安#7_开机率,永安_永安#7_综合供电煤耗,永安_永安#7_综合厂用电率,永安_永安#7_综合厂用电量,永安_永安#7_负荷率,永安_永安#7_运行小时,永安_永安#7_发电量
20230516.0,515.63,10.97,7.163272,9.3025,5.122279,1579.101563,28.59,50.0,552.1,306.24703,7.619815,42.53,4272.0,77.520833,515.625,18.605,5.12296,1579.101563,28.5938,100.0,306.25,7.61892,42.525,77.520833,24.0,558.15
20230517.0,514.64,10.1,7.513567,9.462833,5.39479,1595.574354,30.63,50.0,563.9,310.036988,9.357662,53.13,4108.0,78.856944,514.635,18.925667,5.395565,1595.574354,30.6344,100.0,310.04,9.358543,53.135,78.856944,24.0,567.77
20230518.0,591.58,8.82,6.562022,10.942167,8.078839,1900.558542,53.04,66.666667,703.5,321.268221,9.894445,64.96,4165.0,68.388542,529.2582,18.944667,4.83677,1639.4302,27.4893,100.0,309.76,6.876482,39.0818,78.936111,24.0,568.34
20230519.0,1055.29,10.06,7.558761,18.883,5.79004,3325.559736,65.6,100.0,1147.7,315.132308,6.857138,77.69,7402.0,78.679167,533.8843,18.998333,5.217475,1666.306289,29.737,100.0,312.11,6.327871,36.0657,79.159722,24.0,569.95
20230520.0,1128.11,11.2,8.324037,20.158833,5.635247,3583.688969,68.16,100.0,1212.3,317.671944,6.73154,81.42,7297.0,83.995139,620.2947,21.954,5.646564,2021.664486,37.1894,100.0,325.92,5.819031,38.3253,91.475,24.0,658.62
20230612.0,950.68,9.65,7.274992,17.0895,6.205565,3053.115934,63.63,97.916667,997.3,321.150748,7.285175,74.7,5689.0,72.721277,431.2878,15.559333,7.466687,1439.379904,34.853,95.833333,333.74,7.603625,35.4922,67.649275,23.0,466.78
20230613.0,1072.83,9.92,7.283396,19.190667,5.816195,3405.971895,66.97,100.0,1158.1,317.475452,6.827103,78.61,6810.0,79.961111,553.3055,19.741667,6.425699,1794.978373,38.0562,100.0,324.41,6.575686,38.9445,82.256944,24.0,592.25
20230614.0,1071.29,9.99,7.209488,19.1585,5.801602,3402.677654,66.69,100.0,1149.0,317.624327,6.804638,78.22,6547.0,79.827083,552.4477,19.702,6.398183,1794.681598,37.8171,100.0,324.86,6.532721,38.6123,82.091667,24.0,591.06
20230615.0,1034.33,9.33,6.941763,18.469,5.617521,3232.65669,62.25,100.0,1112.6,312.536298,6.659808,73.8,6498.0,76.954167,513.6395,18.286667,5.740831,1615.704411,31.4942,100.0,314.56,6.372676,34.9605,76.194444,24.0,548.6
20230616.0,850.03,10.52,7.885537,15.276,5.955966,2677.880294,54.59,100.0,917.5,315.033622,7.259754,66.54,5341.0,63.65,355.6169,12.872,6.377693,1131.075112,24.6281,100.0,318.06,7.909442,30.5431,53.633333,24.0,386.16
20230617.0,797.06,11.12,8.161588,14.380167,6.083611,2506.913865,52.49,100.0,858.6,314.520095,7.620449,65.75,5065.0,59.917361,329.3208,11.996333,6.527495,1047.240144,23.4918,100.0,318.0,8.49404,30.5692,49.984722,24.0,359.89
20230618.0,793.43,11.32,8.494226,14.343333,6.22267,2491.852967,53.5523,100.0,855.4,314.060846,7.804787,67.168,5111.0,59.763889,330.2855,11.999,6.336445,1045.452693,22.8093,100.0,316.53,8.246382,29.6845,49.995833,24.0,359.97
20230619.0,886.33,10.2,8.377892,15.961833,6.143822,2759.677124,58.84,100.0,956.9,311.360004,7.453196,71.38,4942.0,66.507639,385.656,13.918333,6.069836,1203.748073,25.3446,100.0,312.13,7.638367,31.894,57.993056,24.0,417.55
20230620.0,1031.97,10.14,8.568379,18.553667,6.165897,3199.120893,68.64,100.0,1116.6,310.001346,7.299545,81.26,6034.0,77.306944,511.1327,18.337667,5.915529,1580.217855,32.5431,100.0,309.16,7.088743,38.9973,76.406944,24.0,550.13
20230621.0,983.73,9.93,8.766269,17.723,6.313829,3044.293214,67.14,100.0,1063.9,309.464306,7.491207,79.66,5297.0,73.845833,462.469,16.660333,6.214642,1427.133087,31.0614,100.0,308.59,7.471039,37.341,69.418056,24.0,499.81
20230622.0,976.36,7.09,8.679939,17.528167,6.317451,3022.671134,66.44,100.0,1049.1,309.58572,7.162757,75.33,5314.0,73.034028,453.1954,16.237667,6.1251,1395.524595,29.8372,100.0,307.93,6.966231,33.9346,67.656944,24.0,487.13
20230623.0,925.93,7.54,8.392119,16.607167,6.144937,2868.844701,61.23,100.0,1012.9,309.833864,7.076262,70.51,5134.0,69.196528,400.0192,14.411333,6.364921,1232.699167,27.5181,100.0,308.16,7.475783,32.3208,60.047222,24.0,432.34
20230624.0,913.17,9.48,8.404695,16.414667,6.120543,2817.072468,60.28,100.0,998.4,308.49376,7.282105,71.72,5194.0,68.394444,389.0359,14.030667,6.187185,1197.88044,26.0431,100.0,307.91,7.57486,31.8841,58.461111,24.0,420.92
20230625.0,948.42,11.3,8.326364,17.074833,6.062529,2923.556041,62.11,100.0,1018.4,308.255419,7.425158,76.07,5611.0,71.145139,424.9131,15.281333,5.880137,1307.542591,26.9569,100.0,307.72,7.313258,33.5269,63.672222,24.0,458.44
20230626.0,981.37,12.3,8.536586,17.659333,6.084601,3036.254007,64.47,100.0,1018.4,309.389324,7.380422,78.2,5575.0,73.580556,493.1952,17.636333,6.357236,1541.136361,33.6355,100.0,312.48,6.784252,35.8948,73.484722,24.0,529.09
20230627.0,979.39,11.55,8.308713,17.640333,6.078872,3047.941377,64.34,100.0,1060.3,311.208137,7.46679,79.03,5312.0,73.501389,480.6671,17.273333,6.484002,1501.267553,33.6001,100.0,312.33,7.242937,37.5329,71.972222,24.0,518.2
20230628.0,1015.74,10.15,8.240543,18.233167,5.971718,3186.274088,65.33,100.0,1089.4,313.689929,7.152716,78.25,5671.0,75.971528,525.6779,18.812333,6.114393,1645.371827,34.5078,100.0,313.0,6.855804,38.6921,78.384722,24.0,564.37
20230629.0,1121.18,9.91,8.481866,20.166833,6.264411,3524.310031,75.8,100.0,1215.3,314.33936,7.342088,88.84,6500.0,84.028472,615.6357,22.079333,6.448383,1934.388933,42.7128,100.0,314.21,7.057022,46.7443,91.997222,24.0,662.38
20230630.0,979.17,10.14,9.258583,17.727167,6.728844,3081.206821,71.57,100.0,1070.3,314.67537,7.940731,84.46,5943.0,73.863194,480.3646,17.357667,6.867609,1511.082922,35.7617,100.0,314.57,7.751695,40.3654,72.323611,24.0,520.73
20230701.0,995.45,8.61,8.286551,17.884333,6.168341,3101.910514,66.19,100.0,1071.6,311.608872,7.232587,77.61,6170.0,74.518056,486.8551,17.386333,5.518089,1511.295601,28.7818,100.0,310.42,6.659426,34.7349,72.443056,24.0,521.59
20230702.0,954.31,8.4,8.241208,17.146833,6.127468,3003.839906,63.04,100.0,1022.9,314.765632,7.241376,74.5,6178.0,71.445139,444.7241,15.907,5.541942,1400.035939,26.4467,100.0,314.81,6.807464,32.4859,66.279167,24.0,477.21
20230703.0,1027.73,9.76,8.85648,18.5245,6.37894,3235.473241,70.9,100.0,1106.0,314.817437,7.534166,83.74,6499.0,77.185417,520.7439,18.717667,6.111463,1636.48978,34.3177,100.0,314.26,7.263388,40.7861,77.990278,24.0,561.53
20230704.0,1011.84,10.07,8.660652,18.216,6.249085,3192.946443,68.3,100.0,1087.5,315.558433,7.422961,81.13,6287.0,75.9,503.8559,18.032333,5.728783,1583.77025,30.991,100.0,314.33,6.860658,37.1141,75.134722,24.0,540.97
20230705.0,1017.12,9.79,8.799438,18.322167,6.332039,3218.745947,69.61,100.0,1103.2,316.456853,7.479101,82.22,6015.0,76.342361,510.4459,18.291333,5.884845,1606.322203,32.2925,100.0,314.69,6.978551,38.2941,76.213889,24.0,548.74
20230706.0,1061.56,9.67,8.808638,19.121667,6.353177,3361.014945,72.89,100.0,1152.6,316.610926,7.47407,85.75,5971.0,79.673611,554.4072,19.89,6.089559,1745.495628,36.3364,100.0,314.84,7.087783,42.2928,82.875,24.0,596.7
20230707.0,1054.13,9.67,8.906754,19.015167,6.487804,3347.340787,74.02,100.0,1142.3,317.545349,7.606209,86.78,6055.0,79.229861,547.3958,19.659,6.099327,1718.494375,35.972,100.0,313.94,7.184869,42.3742,81.9125,24.0,589.77
20230708.0,993.47,9.19,8.369527,17.866167,6.166217,3150.268094,66.1,100.0,1070.0,317.097456,7.323899,78.51,5751.0,74.442361,484.1331,17.322667,5.573391,1508.946046,28.9638,100.0,311.68,6.840152,35.5469,72.177778,24.0,519.68
20230709.0,1108.91,9.73,8.901021,19.935,6.183429,3501.564484,73.96,100.0,1186.2,315.766337,7.289524,87.19,6026.0,83.0625,601.32,21.465667,5.75224,1876.058268,37.0427,100.0,311.99,6.622979,42.65,89.440278,24.0,643.97
20230710.0,1147.3,10.59,9.271622,20.655167,6.341432,3622.622196,78.59,100.0,1234.7,315.751956,7.424293,92.01,6094.0,86.063194,641.3708,22.948667,6.208436,2003.19342,42.7426,100.0,312.33,6.839787,47.0892,95.619444,24.0,688.46
20230711.0,1019.81,10.52,9.025309,18.4155,6.511725,3234.825253,71.95,100.0,1104.8,317.198817,7.703655,85.12,5547.0,76.73125,514.4732,18.480333,6.016071,1605.61941,33.3537,100.0,312.09,7.203478,39.9368,77.001389,24.0,554.41
20230712.0,1082.79,10.97,8.92584,19.509833,6.319036,3433.683143,73.97,100.0,1174.1,317.114412,7.500491,87.8,5995.0,81.290972,577.0957,20.657667,5.864844,1806.020993,36.3462,100.0,312.95,6.879496,42.6343,86.073611,24.0,619.73
20230713.0,1160.61,11.18,8.958003,20.903333,6.328337,3678.319936,79.37,100.0,1260.0,316.929885,7.462127,93.59,6305.0,87.097222,656.4033,23.477,5.908236,2058.152547,41.6123,100.0,313.55,6.801934,47.9067,97.820833,24.0,704.31
20230714.0,1165.18,10.92,8.886025,20.970333,6.285864,3699.127355,79.09,100.0,1260.0,317.47261,7.394573,93.04,6321.0,87.376389,658.9738,23.561667,5.873665,2070.627474,41.518,100.0,314.22,6.773177,47.8762,98.173611,24.0,706.85
20230715.0,1164.79,10.7,8.707002,20.956833,6.277984,3698.043223,78.94,100.0,1260.0,317.485832,7.365935,92.62,6174.0,87.320139,657.197,23.518667,5.892369,2066.030209,41.5742,100.0,314.37,6.854555,48.363,97.994444,24.0,705.56
20230716.0,1100.28,8.49,8.754978,19.8055,6.45107,3505.469372,76.66,100.0,1185.2,318.597936,7.410399,88.06,5871.0,82.522917,589.421,21.160333,6.158158,1853.31645,39.0926,100.0,314.43,7.150013,45.389,88.168056,24.0,634.81
20230717.0,1158.3,8.05,8.589599,20.8185,6.368534,3686.996187,79.55,100.0,1251.6,318.310989,7.269176,90.8,6249.0,86.74375,648.257,23.209333,5.943342,2034.813897,41.3823,100.0,313.89,6.897082,48.023,96.705556,24.0,696.28
20230718.0,1103.03,7.71,8.600774,19.844333,6.470361,3520.134097,77.04,100.0,1200.7,319.133124,7.359784,87.63,5886.0,82.684722,592.4154,21.258667,6.119418,1864.686713,39.0272,100.0,314.76,7.109979,45.3446,88.577778,24.0,637.76
20230719.0,1164.19,9.23,8.709626,20.921833,6.338673,3716.95898,79.57,100.0,1258.1,319.274258,7.259561,91.13,6441.0,87.174306,654.9277,23.438,6.001422,2062.891269,42.1984,100.0,314.98,6.856714,48.2123,97.658333,24.0,703.14
20230720.0,1147.14,11.3,8.574813,20.614333,6.157528,3651.288722,76.16,100.0,1238.9,318.294953,7.253852,89.72,6234.0,85.893056,638.8619,22.854333,5.913379,2007.431862,40.5439,100.0,314.22,6.821186,46.7681,95.226389,24.0,685.63
20230721.0,1159.35,11.08,8.540342,20.811333,6.078419,3693.88594,75.9,100.0,1251.7,318.616978,7.153955,89.33,6487.0,86.713889,650.725,23.232,5.802284,2049.26317,40.4396,100.0,314.92,6.63381,46.235,96.8,24.0,696.96
20230722.0,1129.43,10.88,8.41872,20.269667,6.052558,3585.823439,73.61,100.0,1215.6,317.489658,7.13299,86.75,6031.0,84.456944,619.5505,22.133667,5.777187,1952.389491,38.3611,100.0,315.13,6.695607,44.4595,92.223611,24.0,664.01
20230723.0,1082.46,11.94,8.44244,19.452833,6.044535,3421.476857,70.55,100.0,1167.0,316.083445,7.258583,84.72,6226.0,81.053472,573.1564,20.511333,5.906474,1799.309887,36.3449,100.0,313.93,6.855332,42.1836,85.463889,24.0,615.34
20230724.0,1166.06,12.56,8.25703,20.928833,5.939971,3677.413347,74.59,100.0,1261.0,315.370851,7.140866,89.67,5993.0,87.203472,657.7278,23.469333,5.721779,2063.423654,40.2859,100.0,313.72,6.583371,46.3522,97.788889,24.0,704.08
20230725.0,1059.69,12.38,8.005199,18.994333,5.741186,3337.027313,65.43,100.0,1138.9,314.905993,7.017005,79.97,5056.0,79.143056,550.6723,19.600333,5.351899,1719.639458,31.4697,100.0,312.28,6.349841,37.3377,81.668056,24.0,588.01
20230726.0,840.07,10.92,7.365514,15.1415,6.203701,2583.798441,56.36,93.75,931.4,307.569422,7.531178,68.42,3998.0,67.295556,517.2055,18.503333,5.064529,1608.198782,28.1132,100.0,310.94,6.826608,37.8945,77.097222,24.0,555.1
20230727.0,508.04,10.31,8.046,9.2415,5.798121,1573.790823,32.15,50.0,552.0,309.776951,8.378871,46.46,2702.0,77.0125,508.035,18.483,5.798608,1573.790823,32.1527,100.0,309.78,8.377969,46.455,77.0125,24.0,554.49
20230728.0,508.97,9.95,7.742184,9.2652,5.534455,1574.905871,30.7667,50.0,552.0,309.43,8.444142,46.942,2724.0,77.21,508.97,18.5304,5.534455,1574.905871,30.7667,100.0,309.43,8.444142,46.942,77.21,24.0,555.912
20230729.0,514.47,9.17,7.228048,9.265667,5.209195,1590.072429,28.96,50.0,552.0,309.07,7.459438,41.47,2694.0,77.213889,514.47,18.531333,5.20853,1590.072429,28.9563,100.0,309.07,7.459438,41.47,77.213889,24.0,555.94
20230730.0,513.32,9.75,7.541455,9.278833,5.447883,1587.631964,30.33,50.0,552.0,309.286987,7.799113,43.42,2861.0,77.323611,513.315,18.557667,5.447129,1587.631964,30.3258,100.0,309.29,7.798215,43.415,77.323611,24.0,556.73
20230731.0,514.91,10.0,7.560671,9.2955,5.387912,1592.204702,30.05,50.0,552.0,309.22,7.67755,42.82,3092.0,77.4625,514.91,18.591,5.387087,1592.204702,30.0454,100.0,309.22,7.67755,42.82,77.4625,24.0,557.73
20230801.0,515.41,9.39,7.340015,9.292833,5.319511,1595.900042,29.66,50.0,552.0,309.636996,7.561382,42.16,3169.0,77.440278,515.405,18.585667,5.318955,1595.900042,29.6569,100.0,309.64,7.562279,42.165,77.440278,24.0,557.57
20230802.0,512.11,9.75,7.346592,9.266833,5.291272,1584.299239,29.42,50.0,552.0,309.366979,7.895541,43.9,3251.0,77.223611,512.105,18.533667,5.290786,1584.299239,29.4173,100.0,309.37,7.896441,43.905,77.223611,24.0,556.01
20230803.0,510.79,10.55,7.754696,9.263833,5.539464,1579.960162,30.79,50.0,552.0,309.316972,8.103197,45.04,3276.0,77.198611,510.785,18.527667,5.539266,1579.960162,30.7889,100.0,309.32,8.104097,45.045,77.198611,24.0,555.83
20230804.0,512.11,10.55,7.699499,9.271333,5.495434,1586.245238,30.57,50.0,552.0,309.746976,7.942044,44.18,3346.0,77.261111,512.105,18.542667,5.495865,1586.245238,30.5724,100.0,309.75,7.941145,44.175,77.261111,24.0,556.28
20230805.0,508.86,10.61,7.703763,9.2715,5.533085,1576.041192,30.78,50.0,552.0,309.72,8.526128,47.43,3315.0,77.2625,508.86,18.543,5.53233,1576.041192,30.7758,100.0,309.72,8.526128,47.43,77.2625,24.0,556.29
20230806.0,496.43,10.9,8.359627,9.267167,5.929536,1564.449502,32.97,50.0,552.0,315.14,10.718846,59.6,3275.0,77.226389,496.43,18.534333,5.930112,1564.449502,32.9732,100.0,315.14,10.718846,59.6,77.226389,24.0,556.03
20230807.0,933.57,10.45,7.809814,16.8625,6.465036,3043.195381,65.41,100.0,906.0,325.97399,7.727205,78.18,5591.0,70.260417,515.0763,18.546667,5.495615,1579.429966,30.5776,100.0,306.64,7.426977,41.3237,77.277778,24.0,556.4
20230808.0,1019.65,10.58,7.637324,18.277,5.873502,3269.349783,64.41,100.0,1092.6,320.63451,7.019752,76.98,6025.0,76.154167,520.2491,18.536333,5.195688,1663.392447,28.8927,100.0,319.73,6.445162,35.8409,77.234722,24.0,556.09
20230809.0,1033.51,10.51,7.472317,18.464167,5.59101,3311.001185,61.94,100.0,1103.9,320.364698,6.711197,74.35,6016.0,76.934028,521.5001,18.534333,5.19463,1674.223921,28.8837,100.0,321.04,6.210079,34.5299,77.226389,24.0,556.03
20230810.0,1140.15,11.25,7.843586,20.4246,5.828282,3652.080604,71.4242,100.0,1226.2,320.315801,6.962682,85.326,6427.0,85.1025,630.3656,22.4744,5.622961,2028.264355,37.9118,100.0,321.76,6.506128,43.8664,93.643333,24.0,674.232
20230811.0,1120.24,11.02,7.654463,20.0633,5.790465,3584.68226,69.7055,100.0,1207.3,319.992346,6.941198,83.558,6456.0,83.597083,608.0421,21.7528,5.855966,1953.639267,38.2151,100.0,321.3,6.825466,44.5419,90.636667,24.0,652.584
20230812.0,1038.24,11.51,7.848025,18.624667,5.795182,3321.864217,64.76,100.0,1122.4,319.951477,7.09185,79.25,6266.0,77.602778,526.2389,18.869333,5.890192,1684.859086,33.3432,100.0,320.17,7.038069,39.8411,78.622222,24.0,566.08
20230813.0,962.39,11.05,7.831475,17.294167,5.889269,3076.684825,61.11,100.0,1050.0,319.692102,7.252927,75.26,5791.0,72.059028,450.3221,16.209667,6.00802,1446.209424,29.2164,100.0,321.15,7.396389,35.9679,67.540278,24.0,486.29
20230814.0,948.59,11.29,7.884337,17.070833,5.981938,3038.660723,61.27,100.0,1050.0,320.334467,7.386868,75.66,5937.0,71.128472,437.8136,15.773333,6.026057,1403.323932,28.5153,100.0,320.53,7.478107,35.3864,65.722222,24.0,473.2
20230815.0,1083.01,11.21,8.069027,19.449167,5.958267,3458.74412,69.53,100.0,1173.5,319.364006,7.193967,83.95,6855.0,81.038194,573.0546,20.524667,5.88703,1828.330701,36.2488,100.0,319.05,6.932374,42.6854,85.519444,24.0,615.74
20230816.0,1127.885,10.46,8.168716,20.2446,6.014847,3624.479461,73.0609,100.0,1216.0,321.351863,7.145198,86.791,6890.0,84.3525,617.8008,22.1002,5.781682,1964.359424,38.3329,100.0,317.96,6.818219,45.2052,92.084167,24.0,663.006
20230817.0,1141.25,10.77,8.361912,20.502833,6.119479,3663.163922,75.28,100.0,1234.5,320.978219,7.228269,88.92,6787.0,85.428472,632.7721,22.617667,5.850942,2012.84805,39.7004,100.0,318.1,6.743681,45.7579,94.240278,24.0,678.53
20230818.0,1107.87,11.14,8.080157,19.875167,5.92364,3543.9066,70.64,100.0,1192.5,319.884698,7.098473,84.65,6599.0,82.813194,596.9766,21.336667,5.882378,1898.743774,37.6531,100.0,318.06,6.736979,43.1234,88.902778,24.0,640.1
20230819.0,1126.07,11.71,8.245387,20.224833,6.01241,3630.368077,72.96,100.0,1221.5,322.392753,7.203191,87.41,6983.0,84.270139,616.8252,22.043333,5.859186,1973.285497,38.7468,100.0,319.91,6.725359,44.4748,91.847222,24.0,661.3
20230820.0,920.32,11.5,7.875558,16.5485,5.894794,2977.202632,58.53,100.0,987.6,323.496461,7.311841,72.6,5855.0,68.952083,405.175,14.548,5.809825,1302.07038,25.3564,100.0,321.36,7.163642,31.265,60.616667,24.0,436.44
20230821.0,1022.34,11.11,7.835327,18.330333,5.778218,3311.027675,63.55,100.0,1092.4,323.867566,7.044789,77.48,6403.0,76.376389,503.0752,18.030333,5.80054,1622.01506,31.3757,100.0,322.42,6.994657,37.8348,75.126389,24.0,540.91
20230822.0,1100.17,11.58,7.940709,19.729,5.834896,3545.212885,69.07,100.0,1175.0,322.242279,7.060672,83.58,6821.0,82.204167,582.3807,20.826333,5.724435,1865.831287,35.7657,100.0,320.38,6.787769,42.4093,86.776389,24.0,624.79
20230823.0,1035.71,12.52,7.657319,18.558833,5.621761,3344.991737,62.6,100.0,1111.8,322.966056,6.989484,77.83,6401.0,77.328472,523.5686,18.703333,5.54329,1682.801837,31.1034,100.0,321.41,6.688897,37.5314,77.930556,24.0,561.1
20230824.0,1038.68,12.84,7.92552,18.658667,5.823031,3352.137022,65.19,100.0,1115.9,322.730487,7.221845,80.85,6523.0,77.744444,522.7626,18.744333,5.879466,1676.917868,33.062,100.0,320.78,7.036331,39.5674,78.101389,24.0,562.33
20230825.0,1068.38,13.03,7.826738,19.1565,5.669094,3441.874825,65.16,100.0,1143.0,322.158298,7.048956,81.02,6822.0,79.81875,551.39,19.726333,5.688825,1763.89661,33.6659,100.0,319.9,6.826746,40.4,82.193056,24.0,591.79
20230826.0,1128.05,11.37,7.615401,20.1645,5.575806,3633.854283,67.46,100.0,1200.0,322.135923,6.76271,81.82,6119.0,84.01875,608.7802,21.716667,5.502287,1942.800252,35.8474,100.0,319.13,6.557145,42.7198,90.486111,24.0,651.5
20230827.0,1128.33,10.78,7.668313,20.1745,5.656481,3637.517651,68.47,100.0,1200.0,322.380656,6.78662,82.15,5933.0,84.060417,608.5852,21.732333,5.59877,1944.673148,36.5023,100.0,319.54,6.654417,43.3848,90.551389,24.0,651.97
20230828.0,1126.24,10.92,8.008719,20.174333,5.900236,3618.489075,71.42,100.0,1200.0,321.289341,6.958512,84.23,6135.0,84.059722,607.0972,21.724333,5.863532,1935.911551,38.2144,100.0,318.88,6.848357,44.6328,90.518056,24.0,651.73
20230829.0,1127.56,10.72,7.878975,20.174833,5.815827,3619.497282,70.4,100.0,1200.0,321.002632,6.841857,82.82,6557.0,84.061806,606.6156,21.726333,5.949524,1927.642392,38.7784,100.0,317.77,6.930821,45.1744,90.526389,24.0,651.79
20230830.0,860.7,10.98,8.139586,15.4625,5.984371,2770.829625,55.52,100.0,917.8,321.927457,7.23363,67.11,5264.0,64.427083,339.8794,12.318667,6.403859,1081.564227,23.6661,100.0,318.22,8.031335,29.6806,51.327778,24.0,369.56
20230831.0,856.02,10.21,8.057916,15.3965,6.124769,2753.496378,56.58,100.0,912.0,321.662622,7.353403,67.93,5572.0,64.152083,334.7079,12.146667,6.588172,1064.70583,24.0073,100.0,318.1,8.148216,29.6921,50.611111,24.0,364.4
20230901.0,856.41,10.77,8.351854,15.4015,6.038373,2753.225293,55.8,100.0,911.3,321.484487,7.325044,67.69,5054.0,64.172917,335.0769,12.157,6.418278,1064.539311,23.4081,100.0,317.7,8.125113,29.6331,50.654167,24.0,364.71
20230902.0,839.135,11.04,8.405671,15.1172,6.100446,2697.761112,55.333,100.0,897.2,321.493098,7.485623,67.897,4898.0,62.988333,318.0669,11.584,6.606497,1012.470556,22.9589,100.0,318.32,8.475224,29.4531,48.266667,24.0,347.52
20230903.0,870.27,10.8,8.17216,15.656833,6.002704,2797.136143,56.39,100.0,929.6,321.410154,7.359939,69.14,5179.0,65.236806,350.6952,12.687333,6.206873,1114.509346,23.6246,100.0,317.8,7.86212,29.9248,52.863889,24.0,380.62
20230904.0,907.39,10.95,7.988701,16.285,5.847917,2917.166398,57.14,100.0,966.2,321.489811,7.134377,69.71,5245.0,67.854167,386.2629,13.920667,5.936904,1229.861074,24.7937,100.0,318.4,7.508524,31.3571,58.002778,24.0,417.62
20230905.0,925.6,11.18,7.826879,16.5925,5.71242,2966.712932,56.87,100.0,987.0,320.517819,7.027271,69.96,5502.0,69.135417,405.0562,14.556667,5.687864,1289.536918,24.8389,100.0,318.36,7.246119,31.6438,60.652778,24.0,436.7
20230906.0,855.09,11.6,8.169244,15.398167,5.932524,2743.259316,54.81,100.0,912.0,320.815273,7.447856,68.81,5165.0,64.159028,334.3468,12.15,6.263951,1068.304895,22.8321,100.0,319.52,8.272483,30.1532,50.625,24.0,364.5
20230907.0,858.06,11.06,7.909141,15.431167,5.931718,2748.842901,54.92,100.0,915.0,320.355558,7.325002,67.82,4980.0,64.296528,338.0838,12.245,6.202423,1087.378926,22.7846,100.0,321.63,7.966844,29.2662,51.020833,24.0,367.35
20230908.0,869.5,11.02,7.940929,15.630667,5.915721,2784.348195,55.48,100.0,930.5,320.224059,7.288024,68.35,5302.0,65.127778,350.1916,12.640667,5.977823,1127.406837,22.6691,100.0,321.94,7.654765,29.0284,52.669444,24.0,379.22
20230909.0,1007.99,11.24,7.841222,18.080667,5.861694,3218.356392,63.59,100.0,1083.5,319.284556,7.084916,76.86,6234.0,75.336111,491.954,17.659667,5.919534,1566.283145,31.3611,100.0,318.38,7.141698,37.836,73.581944,24.0,529.79
20230910.0,902.72,11.18,7.957947,16.244667,6.048139,2897.224228,58.95,100.0,975.0,320.94384,7.382936,71.96,5689.0,67.686111,427.8624,15.379333,6.546729,1380.070171,30.2053,100.0,322.55,7.264641,33.5176,64.080556,24.0,461.38
20230911.0,997.37,11.17,8.017226,17.8936,5.849391,3186.825273,62.8,100.0,1093.8,319.522872,7.102167,76.25,6354.0,74.556667,527.409,18.8336,5.930111,1680.69426,33.5056,100.0,318.67,6.654596,37.599,78.473333,24.0,565.008
20230912.0,1013.05,10.58,8.243734,18.198333,6.054584,3241.74709,66.11,100.0,1096.5,319.998726,7.221357,78.85,6113.0,75.826389,528.9551,18.910333,6.056177,1686.41465,34.3573,100.0,318.82,6.760836,38.3549,78.793056,24.0,567.31
20230913.0,1005.13,10.06,8.304503,18.068333,6.174707,3217.016865,66.94,100.0,1082.5,320.05978,7.284383,78.97,6030.0,75.284722,520.1736,18.636,6.283484,1658.625541,35.1297,100.0,318.86,6.959004,38.9064,77.65,24.0,559.08
20230914.0,984.45,9.71,7.548666,17.689167,6.12616,3152.465967,65.02,100.0,1030.7,320.226113,7.246431,76.91,6540.0,73.704861,476.4161,17.111667,5.414103,1503.759778,27.7933,100.0,315.64,7.194682,36.9339,71.298611,24.0,513.35
20230915.0,832.32,10.61,7.745475,15.012167,6.247155,2532.167651,56.27,89.583333,931.6,304.230062,7.594951,68.41,5479.0,69.824031,447.1737,16.082,5.3854,1426.349951,25.9824,100.0,318.97,7.313829,35.2863,67.008333,24.0,482.46
20230916.0,507.65,11.48,8.349795,9.260167,5.930419,1581.380515,32.95,50.0,552.0,311.51,8.631954,47.96,3879.0,77.168056,507.65,18.520333,5.930275,1581.380515,32.9492,100.0,311.51,8.631954,47.96,77.168056,24.0,555.61
20230917.0,502.59,11.2,8.225714,9.206167,5.831236,1566.623289,32.21,50.0,552.0,311.71,9.012075,49.78,3882.0,76.718056,502.59,18.412333,5.832033,1566.623289,32.2144,100.0,311.71,9.012075,49.78,76.718056,24.0,552.37
20230918.0,509.19,11.46,8.215254,9.2855,5.808339,1584.548361,32.36,50.0,552.0,311.19,8.604814,47.94,4088.0,77.379167,509.19,18.571,5.808662,1584.548361,32.3618,100.0,311.19,8.604814,47.94,77.379167,24.0,557.13
20230919.0,509.85,11.28,8.02021,9.291833,5.664472,1592.46549,31.58,50.0,552.0,312.34,8.548726,47.66,3935.0,77.431944,509.85,18.583667,5.664652,1592.46549,31.581,100.0,312.34,8.548726,47.66,77.431944,24.0,557.51
20230920.0,509.69,11.29,7.934879,9.301667,5.606522,1595.823735,31.29,50.0,552.0,313.096929,8.674073,48.41,3839.0,77.513889,509.685,18.603333,5.607382,1595.823735,31.2948,100.0,313.1,8.674969,48.415,77.513889,24.0,558.1
