时间,库存合计(万吨),调入量（万吨）,调出量(万吨),锚地船舶(艘),预到船舶(艘),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-03-23,2079.10,158.60,124.30,26.00,14.00,1580,2020-03-23 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-22,2041.60,173.70,132.80,29.00,13.00,1581,2020-03-22 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-21,2006.80,163.70,114.40,33.00,16.00,1582,2020-03-21 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-20,1961.10,156.30,134.30,28.00,19.00,1583,2020-03-20 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-19,1929.80,161.90,99.70,40.00,11.00,1584,2020-03-19 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-18,1895.30,160.20,118.20,39.00,17.00,1585,2020-03-18 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-17,1849.20,157.40,102.80,27.00,20.00,1586,2020-03-17 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-16,1805.90,163.40,117.20,33.00,14.00,1587,2020-03-16 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-15,1760.80,161.80,169.40,36.00,13.00,1588,2020-03-15 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-14,1750.30,158.50,144.90,37.00,16.00,1589,2020-03-14 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-13,1741.50,135.20,134.00,44.00,22.00,1590,2020-03-13 00:00:00,1,0,2024-07-20 11:18:40,0,2024-07-20 11:18:40,,,
2020-03-12,1756.10,149.90,153.00,53.00,17.00,1591,2020-03-12 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-11,1754.10,138.70,166.90,62.00,16.00,1592,2020-03-11 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-10,1761.30,143.50,68.70,72.00,18.00,1593,2020-03-10 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-09,1725.10,160.20,85.40,90.00,15.00,1594,2020-03-09 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-08,1623.90,155.80,120.10,65.00,19.00,1595,2020-03-08 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-07,1594.50,144.20,110.20,53.00,24.00,1596,2020-03-07 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-06,1555.80,132.80,110.50,54.00,16.00,1597,2020-03-06 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-05,1542.30,146.60,116.40,52.00,18.00,1598,2020-03-05 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-04,1506.90,120.70,135.70,52.00,18.00,1599,2020-03-04 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-03,1512.70,129.30,134.20,46.00,8.00,1600,2020-03-03 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-02,1514.80,131.20,103.30,52.00,8.00,1601,2020-03-02 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-03-01,1519.20,133.80,118.60,65.00,12.00,1602,2020-03-01 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-29,1491.90,127.40,127.50,59.00,18.00,1603,2020-02-29 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-28,1477.10,107.50,139.20,55.00,20.00,1604,2020-02-28 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-27,1512.50,134.60,168.70,67.00,16.00,1605,2020-02-27 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-26,1552.70,119.00,142.10,75.00,27.00,1606,2020-02-26 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-25,1558.30,119.60,129.70,91.00,26.00,1607,2020-02-25 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-24,1563.00,129.60,143.00,93.00,24.00,1608,2020-02-24 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-23,1576.20,125.30,97.80,94.00,26.00,1609,2020-02-23 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-22,1589.10,117.90,84.60,98.00,20.00,1610,2020-02-22 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-21,1557.30,120.70,116.50,101.00,23.00,1611,2020-02-21 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-20,1528.70,127.80,115.30,79.00,34.00,1612,2020-02-20 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-19,1514.40,104.30,117.30,70.00,21.00,1613,2020-02-19 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-18,1534.90,127.60,95.60,78.00,23.00,1614,2020-02-18 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-17,1511.40,128.40,115.70,78.00,21.00,1615,2020-02-17 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-16,1497.00,124.00,98.10,93.00,19.00,1616,2020-02-16 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-15,1469.30,109.20,87.10,110.00,18.00,1617,2020-02-15 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-14,1435.10,103.90,139.40,89.00,23.00,1618,2020-02-14 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-13,1466.60,122.70,128.70,98.00,21.00,1619,2020-02-13 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-12,1484.30,112.80,105.90,99.00,22.00,1620,2020-02-12 00:00:00,1,0,2024-07-20 11:18:44,0,2024-07-20 11:18:44,,,
2020-02-11,1473.90,111.20,109.50,93.00,26.00,1621,2020-02-11 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-10,1489.70,115.10,112.00,87.00,18.00,1622,2020-02-10 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-09,1484.80,106.30,129.80,91.00,22.00,1623,2020-02-09 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-08,1504.60,112.20,125.40,90.00,23.00,1624,2020-02-08 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-07,1518.20,95.90,154.40,94.00,28.00,1625,2020-02-07 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-06,1565.60,113.90,142.30,84.00,28.00,1626,2020-02-06 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-05,1602.70,98.80,126.60,92.00,31.00,1627,2020-02-05 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-04,1623.00,117.00,146.40,73.00,35.00,1628,2020-02-04 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-03,1655.40,112.60,149.40,65.00,30.00,1629,2020-02-03 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-02,1697.60,103.20,145.30,60.00,32.00,1630,2020-02-02 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-02-01,1730.70,129.80,111.70,58.00,41.00,1631,2020-02-01 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-31,1705.00,115.10,95.00,46.00,42.00,1632,2020-01-31 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-30,1694.20,135.30,131.50,47.00,34.00,1633,2020-01-30 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-29,1696.30,128.60,148.50,52.00,30.00,1634,2020-01-29 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-28,1712.90,145.50,166.10,61.00,22.00,1635,2020-01-28 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-27,1725.60,120.90,144.50,71.00,36.00,1636,2020-01-27 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-26,1751.20,153.10,147.70,76.00,39.00,1637,2020-01-26 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-25,1746.50,142.30,147.70,78.00,40.00,1638,2020-01-25 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-24,1744.70,152.90,149.00,82.00,36.00,1639,2020-01-24 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-23,1748.30,154.70,147.60,74.00,41.00,1640,2020-01-23 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-22,1752.30,148.40,151.50,70.00,37.00,1641,2020-01-22 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-21,1759.70,170.30,156.10,67.00,36.00,1642,2020-01-21 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-20,1744.90,153.50,142.40,64.00,26.00,1643,2020-01-20 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-19,1749.40,180.70,157.40,68.00,26.00,1644,2020-01-19 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-18,1731.80,157.80,159.30,72.00,27.00,1645,2020-01-18 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-17,1733.70,156.10,158.60,67.00,31.00,1646,2020-01-17 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-16,1735.30,166.30,180.50,66.00,41.00,1647,2020-01-16 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-15,1728.20,158.30,157.90,75.00,36.00,1648,2020-01-15 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-14,1731.80,164.30,179.70,80.00,29.00,1649,2020-01-14 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-13,1748.00,169.00,179.00,67.00,42.00,1650,2020-01-13 00:00:00,1,0,2024-07-20 11:18:48,0,2024-07-20 11:18:48,,,
2020-01-12,1757.00,160.80,165.10,72.00,34.00,1651,2020-01-12 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-11,1753.80,161.80,154.30,62.00,40.00,1652,2020-01-11 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-10,1752.80,130.80,153.80,58.00,39.00,1653,2020-01-10 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-09,1770.80,147.20,146.80,49.00,32.00,1654,2020-01-09 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-08,1796.20,161.80,165.30,69.00,34.00,1655,2020-01-08 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-07,1792.50,152.00,175.80,73.00,31.00,1656,2020-01-07 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-06,1825.80,155.60,180.20,79.00,27.00,1657,2020-01-06 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-05,1848.00,164.40,199.90,84.00,44.00,1658,2020-01-05 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-04,1885.40,153.30,179.10,81.00,34.00,1659,2020-01-04 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-03,1922.90,151.00,157.20,74.00,30.00,1660,2020-01-03 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-02,1931.50,159.10,153.00,62.00,42.00,1661,2020-01-02 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2020-01-01,1928.50,148.50,120.70,68.00,34.00,1662,2020-01-01 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-31,1892.30,166.60,170.50,70.00,35.00,1663,2019-12-31 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-30,1888.30,180.50,191.20,83.00,34.00,1664,2019-12-30 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-29,1885.60,161.70,186.90,88.00,37.00,1665,2019-12-29 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-28,1903.30,155.00,178.90,82.00,46.00,1666,2019-12-28 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-27,1923.00,149.40,198.40,84.00,44.00,1667,2019-12-27 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-26,1963.10,181.20,189.50,86.00,34.00,1668,2019-12-26 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-25,1973.40,174.30,191.10,82.00,42.00,1669,2019-12-25 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-24,1987.90,161.10,173.10,74.00,40.00,1670,2019-12-24 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-23,1992.50,159.30,176.50,89.00,32.00,1671,2019-12-23 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-22,2001.50,146.00,200.00,79.00,43.00,1672,2019-12-22 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-21,2035.70,158.90,201.50,73.00,44.00,1673,2019-12-21 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-20,2075.60,141.30,184.50,66.00,47.00,1674,2019-12-20 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-19,2113.20,162.50,175.60,75.00,43.00,1675,2019-12-19 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-18,2135.60,159.70,182.30,86.00,27.00,1676,2019-12-18 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-17,2157.50,171.60,185.40,97.00,25.00,1677,2019-12-17 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-16,2175.90,161.10,209.70,91.00,38.00,1678,2019-12-16 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-15,2225.30,169.50,200.50,78.00,54.00,1679,2019-12-15 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-14,2253.90,175.10,186.00,78.00,49.00,1680,2019-12-14 00:00:00,1,0,2024-07-20 11:18:51,0,2024-07-20 11:18:51,,,
2019-12-13,2264.90,157.50,185.50,79.00,52.00,1681,2019-12-13 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-12,2289.10,166.80,155.30,86.00,58.00,1682,2019-12-12 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-11,2305.80,181.70,185.20,83.00,46.00,1683,2019-12-11 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-10,2287.50,175.30,166.50,75.00,36.00,1684,2019-12-10 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-09,2314.20,181.80,157.70,66.00,45.00,1685,2019-12-09 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-08,2279.90,164.30,187.60,63.00,47.00,1686,2019-12-08 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-07,2308.30,175.80,191.60,73.00,53.00,1687,2019-12-07 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-06,2305.70,148.00,177.30,69.00,41.00,1688,2019-12-06 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-05,2338.70,172.50,183.00,69.00,45.00,1689,2019-12-05 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-04,2346.80,166.30,176.60,65.00,29.00,1690,2019-12-04 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-03,2373.90,178.10,160.40,80.00,33.00,1691,2019-12-03 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-02,2364.60,175.00,196.40,86.00,36.00,1692,2019-12-02 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-12-01,2392.40,175.90,212.60,70.00,50.00,1693,2019-12-01 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-30,2400.60,151.10,226.60,72.00,48.00,1694,2019-11-30 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-29,2436.00,157.00,207.90,84.00,56.00,1695,2019-11-29 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-28,2485.80,166.60,178.20,84.00,50.00,1696,2019-11-28 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-27,2513.10,168.80,189.20,69.00,57.00,1697,2019-11-27 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-26,2529.10,162.50,157.20,75.00,45.00,1698,2019-11-26 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-25,2540.40,182.60,166.80,89.00,47.00,1699,2019-11-25 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-24,2505.80,186.90,182.50,87.00,46.00,1700,2019-11-24 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-23,2502.80,171.20,213.40,81.00,40.00,1701,2019-11-23 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-22,2550.00,151.10,184.40,79.00,39.00,1702,2019-11-22 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-21,2554.70,178.40,185.20,75.00,57.00,1703,2019-11-21 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-20,2566.70,171.10,144.90,70.00,52.00,1704,2019-11-20 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-19,2558.80,176.60,147.80,82.00,51.00,1705,2019-11-19 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-18,2514.10,164.90,181.80,91.00,46.00,1706,2019-11-18 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-17,2519.10,186.00,188.90,69.00,57.00,1707,2019-11-17 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-16,2526.10,181.10,185.70,52.00,50.00,1708,2019-11-16 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-15,2527.50,158.60,148.90,59.00,45.00,1709,2019-11-15 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-14,2531.60,174.90,162.70,60.00,35.00,1710,2019-11-14 00:00:00,1,0,2024-07-20 11:18:53,0,2024-07-20 11:18:53,,,
2019-11-13,2518.80,169.60,182.60,56.00,33.00,1711,2019-11-13 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-12,2529.30,177.30,180.30,50.00,52.00,1712,2019-11-12 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-11,2526.60,176.70,168.70,68.00,33.00,1713,2019-11-11 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-10,2512.90,165.90,175.00,49.00,46.00,1714,2019-11-10 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-09,2507.30,178.40,161.90,44.00,44.00,1715,2019-11-09 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-08,2500.30,142.20,170.80,42.00,38.00,1716,2019-11-08 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-07,2525.00,173.20,188.90,57.00,29.00,1717,2019-11-07 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-06,2537.50,172.70,185.70,54.00,27.00,1718,2019-11-06 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-05,2542.70,175.20,151.50,63.00,32.00,1719,2019-11-05 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-04,2538.70,182.00,175.40,63.00,25.00,1720,2019-11-04 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-03,2530.70,171.90,213.80,70.00,33.00,1721,2019-11-03 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-02,2576.80,173.10,180.30,76.00,35.00,1722,2019-11-02 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-11-01,2586.60,170.00,194.10,92.00,47.00,1723,2019-11-01 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-31,2602.90,179.10,193.00,78.00,43.00,1724,2019-10-31 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-30,2629.30,169.90,159.10,76.00,41.00,1725,2019-10-30 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-29,2617.00,180.10,155.00,76.00,43.00,1726,2019-10-29 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-28,2576.30,183.50,207.30,68.00,37.00,1727,2019-10-28 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-27,2592.30,176.80,161.50,76.00,43.00,1728,2019-10-27 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-26,2609.00,180.80,180.10,79.00,50.00,1729,2019-10-26 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-25,2583.10,179.80,202.10,80.00,41.00,1730,2019-10-25 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-24,2604.30,178.50,195.50,73.00,40.00,1731,2019-10-24 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-23,2614.80,180.90,193.10,79.00,46.00,1732,2019-10-23 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-22,2628.30,180.90,177.60,73.00,64.00,1733,2019-10-22 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-21,2623.70,187.60,194.70,62.00,55.00,1734,2019-10-21 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-20,2633.90,177.60,183.20,60.00,50.00,1735,2019-10-20 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-19,2640.80,191.60,181.40,59.00,53.00,1736,2019-10-19 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-18,2627.10,162.70,178.60,64.00,44.00,1737,2019-10-18 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-17,2640.50,172.90,184.20,58.00,45.00,1738,2019-10-17 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-16,2653.10,185.00,173.50,45.00,53.00,1739,2019-10-16 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-15,2660.50,179.50,171.40,58.00,43.00,1740,2019-10-15 00:00:00,1,0,2024-07-20 11:18:56,0,2024-07-20 11:18:56,,,
2019-10-14,2633.00,183.40,165.00,51.00,50.00,1741,2019-10-14 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-13,2619.60,187.30,149.80,48.00,47.00,1742,2019-10-13 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-12,2597.50,183.60,158.10,47.00,38.00,1743,2019-10-12 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-11,2569.20,169.00,169.50,52.00,37.00,1744,2019-10-11 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-10,2571.10,185.20,163.60,53.00,38.00,1745,2019-10-10 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-09,2550.90,181.30,158.70,46.00,39.00,1746,2019-10-09 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-08,2524.40,177.20,150.50,49.00,39.00,1747,2019-10-08 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-07,2500.80,170.80,134.80,49.00,57.00,1748,2019-10-07 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-06,2482.70,174.40,100.40,45.00,40.00,1749,2019-10-06 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-05,2418.20,159.00,93.30,63.00,38.00,1750,2019-10-05 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-04,2343.20,173.80,165.50,55.00,36.00,1751,2019-10-04 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-03,2333.40,161.90,181.00,61.00,38.00,1752,2019-10-03 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-02,2346.90,170.00,165.00,64.00,42.00,1753,2019-10-02 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
2019-10-01,2348.30,167.60,180.30,79.00,35.00,1754,2019-10-01 00:00:00,1,0,2024-07-20 11:18:59,0,2024-07-20 11:18:59,,,
